Date,Close
2020/12/3,31.93
2020/12/4,31.72
2020/12/7,31.88
2020/12/8,31.8
2020/12/9,31.95
2020/12/10,31.64
2020/12/11,31.55
2020/12/14,31.68
2020/12/15,31.38
2020/12/16,31.76
2020/12/17,31.86
2020/12/18,31.86
2020/12/21,31.86
2020/12/22,31.63
2020/12/23,31.7
2020/12/24,31.78
2020/12/25,31.8
2020/12/28,32
2020/12/29,32.29
2020/12/30,32.2
2020/12/31,32.14
2021/1/4,32.31
2021/1/5,31.84
2021/1/6,31.85
2021/1/7,32.2
2021/1/8,32.66
2021/1/11,32.5
2021/1/12,32.4
2021/1/13,32.46
2021/1/14,32.54
2021/1/15,32.25
2021/1/18,32.17
2021/1/19,32.45
2021/1/20,32.52
2021/1/21,32.99
2021/1/22,32.85
2021/1/25,32.96
2021/1/26,32.81
2021/1/27,32.78
2021/1/28,31.99
2021/1/29,31.92
2021/2/1,31.91
2021/2/2,32.4
2021/2/3,32.77
2021/2/4,32.6
2021/2/5,33.1
2021/2/17,33.56
2021/2/18,33.4
2021/2/19,33.26
2021/2/22,33.21
2021/2/23,33.19
2021/2/24,32.88
2021/2/25,33.32
2021/2/26,32.47
2021/3/2,33.02
2021/3/3,33.02
2021/3/4,32.32
2021/3/5,32.06
2021/3/8,32.86
2021/3/9,33.33
2021/3/10,33.35
2021/3/11,33.73
2021/3/12,33.99
2021/3/15,34.08
2021/3/16,34.33
2021/3/17,34.28
2021/3/18,34.4
2021/3/19,34.08
2021/3/22,34.07
2021/3/23,34.25
2021/3/24,34.11
2021/3/25,34.11
2021/3/26,34.42
2021/3/29,34.49
2021/3/30,34.75
2021/3/31,34.59
2021/4/1,34.75
2021/4/6,35.55
2021/4/7,35.51
2021/4/8,35.68
2021/4/9,35.68
2021/4/12,35.9
2021/4/13,35.91
2021/4/14,36.08
2021/4/15,35.97
2021/4/16,36.14
2021/4/19,36.1
2021/4/20,35.87
2021/4/21,35.48
2021/4/22,35.84
2021/4/23,35.67
2021/4/26,35.84
2021/4/27,35.85
2021/4/28,35.85
2021/4/29,35.91
2021/5/3,35.89
2021/5/4,35.75
2021/5/5,35.61
2021/5/6,35.68
2021/5/7,35.91
2021/5/10,36
2021/5/11,35.52
2021/5/12,35.4
2021/5/13,34.8
2021/5/14,35.34
